algorithm,scenario,run,metric,value,ql_condition
perturb_observe,steady_state_stc,9,oscillation_peak_to_peak_w,1.3480752398310187,not_applicable
perturb_observe,steady_state_stc,9,oscillation_std_w,0.1540599285916788,not_applicable
perturb_observe,steady_state_stc,9,energy_yield_j,67.57547590650694,not_applicable
perturb_observe,steady_state_stc,9,energy_yield_ratio,0.9770597614467695,not_applicable
perturb_observe,multi_level_irradiance,0,tracking_efficiency_pct,90.92011245239678,not_applicable
perturb_observe,multi_level_irradiance,0,convergence_time_s,0.6030150753768845,not_applicable
perturb_observe,multi_level_irradiance,0,settling_time_s,0.6030150753768845,not_applicable
perturb_observe,multi_level_irradiance,0,oscillation_peak_to_peak_w,54.019273374237045,not_applicable
perturb_observe,multi_level_irradiance,0,oscillation_std_w,16.597320700486303,not_applicable
perturb_observe,multi_level_irradiance,0,energy_yield_j,71.67897351454552,not_applicable
perturb_observe,multi_level_irradiance,0,energy_yield_ratio,0.9092011245239678,not_applicable
perturb_observe,multi_level_irradiance,1,tracking_efficiency_pct,90.64292036209558,not_applicable
perturb_observe,multi_level_irradiance,1,convergence_time_s,0.6030150753768845,not_applicable
perturb_observe,multi_level_irradiance,1,settling_time_s,0.6030150753768845,not_applicable
perturb_observe,multi_level_irradiance,1,oscillation_peak_to_peak_w,55.842372323469306,not_applicable
perturb_observe,multi_level_irradiance,1,oscillation_std_w,17.457054849253268,not_applicable
perturb_observe,multi_level_irradiance,1,energy_yield_j,71.69248850289264,not_applicable
perturb_observe,multi_level_irradiance,1,energy_yield_ratio,0.9064292036209558,not_applicable
perturb_observe,multi_level_irradiance,2,tracking_efficiency_pct,90.80940976211224,not_applicable
perturb_observe,multi_level_irradiance,2,convergence_time_s,0.592964824120603,not_applicable
perturb_observe,multi_level_irradiance,2,settling_time_s,0.592964824120603,not_applicable
perturb_observe,multi_level_irradiance,2,oscillation_peak_to_peak_w,54.65763465641952,not_applicable
perturb_observe,multi_level_irradiance,2,oscillation_std_w,17.154393794301225,not_applicable
perturb_observe,multi_level_irradiance,2,energy_yield_j,70.97819224892748,not_applicable
perturb_observe,multi_level_irradiance,2,energy_yield_ratio,0.9080940976211224,not_applicable
perturb_observe,multi_level_irradiance,3,tracking_efficiency_pct,90.96406156701953,not_applicable
perturb_observe,multi_level_irradiance,3,convergence_time_s,0.592964824120603,not_applicable
perturb_observe,multi_level_irradiance,3,settling_time_s,0.592964824120603,not_applicable
perturb_observe,multi_level_irradiance,3,oscillation_peak_to_peak_w,58.76729232321445,not_applicable
perturb_observe,multi_level_irradiance,3,oscillation_std_w,18.288811615686324,not_applicable
perturb_observe,multi_level_irradiance,3,energy_yield_j,75.90502971979156,not_applicable
perturb_observe,multi_level_irradiance,3,energy_yield_ratio,0.9096406156701953,not_applicable
perturb_observe,multi_level_irradiance,4,tracking_efficiency_pct,90.990926930111,not_applicable
perturb_observe,multi_level_irradiance,4,convergence_time_s,0.6030150753768845,not_applicable
perturb_observe,multi_level_irradiance,4,settling_time_s,0.6030150753768845,not_applicable
perturb_observe,multi_level_irradiance,4,oscillation_peak_to_peak_w,53.77097150017815,not_applicable
perturb_observe,multi_level_irradiance,4,oscillation_std_w,16.642978068354488,not_applicable
perturb_observe,multi_level_irradiance,4,energy_yield_j,70.71139570833986,not_applicable
perturb_observe,multi_level_irradiance,4,energy_yield_ratio,0.90990926930111,not_applicable
perturb_observe,multi_level_irradiance,5,tracking_efficiency_pct,90.75925503817196,not_applicable
perturb_observe,multi_level_irradiance,5,convergence_time_s,0.5829145728643216,not_applicable
perturb_observe,multi_level_irradiance,5,settling_time_s,0.5829145728643216,not_applicable
perturb_observe,multi_level_irradiance,5,oscillation_peak_to_peak_w,60.437732647466795,not_applicable
perturb_observe,multi_level_irradiance,5,oscillation_std_w,19.084854027583297,not_applicable
perturb_observe,multi_level_irradiance,5,energy_yield_j,77.24642300707964,not_applicable
perturb_observe,multi_level_irradiance,5,energy_yield_ratio,0.9075925503817196,not_applicable
perturb_observe,multi_level_irradiance,6,tracking_efficiency_pct,91.22023044042042,not_applicable
perturb_observe,multi_level_irradiance,6,convergence_time_s,0.5829145728643216,not_applicable
perturb_observe,multi_level_irradiance,6,settling_time_s,0.5829145728643216,not_applicable
perturb_observe,multi_level_irradiance,6,oscillation_peak_to_peak_w,58.80231095410056,not_applicable
perturb_observe,multi_level_irradiance,6,oscillation_std_w,18.45977043985141,not_applicable
perturb_observe,multi_level_irradiance,6,energy_yield_j,76.11935107109448,not_applicable
perturb_observe,multi_level_irradiance,6,energy_yield_ratio,0.9122023044042042,not_applicable
perturb_observe,multi_level_irradiance,7,tracking_efficiency_pct,90.90138437595014,not_applicable
perturb_observe,multi_level_irradiance,7,convergence_time_s,0.592964824120603,not_applicable
perturb_observe,multi_level_irradiance,7,settling_time_s,0.592964824120603,not_applicable
perturb_observe,multi_level_irradiance,7,oscillation_peak_to_peak_w,57.33408828997373,not_applicable
perturb_observe,multi_level_irradiance,7,oscillation_std_w,17.737380040272665,not_applicable
perturb_observe,multi_level_irradiance,7,energy_yield_j,74.87603012998525,not_applicable
perturb_observe,multi_level_irradiance,7,energy_yield_ratio,0.9090138437595014,not_applicable
perturb_observe,multi_level_irradiance,8,tracking_efficiency_pct,91.18633881161495,not_applicable
perturb_observe,multi_level_irradiance,8,convergence_time_s,0.5829145728643216,not_applicable
perturb_observe,multi_level_irradiance,8,settling_time_s,0.5829145728643216,not_applicable
perturb_observe,multi_level_irradiance,8,oscillation_peak_to_peak_w,61.579069649988355,not_applicable
perturb_observe,multi_level_irradiance,8,oscillation_std_w,19.41956416577508,not_applicable
perturb_observe,multi_level_irradiance,8,energy_yield_j,79.29522183597726,not_applicable
perturb_observe,multi_level_irradiance,8,energy_yield_ratio,0.9118633881161494,not_applicable
perturb_observe,multi_level_irradiance,9,tracking_efficiency_pct,90.85055185102735,not_applicable
perturb_observe,multi_level_irradiance,9,convergence_time_s,0.592964824120603,not_applicable
perturb_observe,multi_level_irradiance,9,settling_time_s,0.592964824120603,not_applicable
perturb_observe,multi_level_irradiance,9,oscillation_peak_to_peak_w,56.848762876031124,not_applicable
perturb_observe,multi_level_irradiance,9,oscillation_std_w,17.936825940131186,not_applicable
perturb_observe,multi_level_irradiance,9,energy_yield_j,73.19360912934943,not_applicable
perturb_observe,multi_level_irradiance,9,energy_yield_ratio,0.9085055185102735,not_applicable
perturb_observe,temperature_variation,0,tracking_efficiency_pct,98.71748342304679,not_applicable
perturb_observe,temperature_variation,0,convergence_time_s,0.15075376884422112,not_applicable
perturb_observe,temperature_variation,0,settling_time_s,0.15075376884422112,not_applicable
perturb_observe,temperature_variation,0,oscillation_peak_to_peak_w,6.670826332518921,not_applicable
perturb_observe,temperature_variation,0,oscillation_std_w,2.369315426208222,not_applicable
perturb_observe,temperature_variation,0,energy_yield_j,126.00490459752959,not_applicable
perturb_observe,temperature_variation,0,energy_yield_ratio,0.9871748342304679,not_applicable
perturb_observe,temperature_variation,1,tracking_efficiency_pct,98.58599832235183,not_applicable
perturb_observe,temperature_variation,1,convergence_time_s,0.15075376884422112,not_applicable
perturb_observe,temperature_variation,1,settling_time_s,0.15075376884422112,not_applicable
perturb_observe,temperature_variation,1,oscillation_peak_to_peak_w,7.446725905161024,not_applicable
perturb_observe,temperature_variation,1,oscillation_std_w,2.4400950878154273,not_applicable
perturb_observe,temperature_variation,1,energy_yield_j,127.99924601569693,not_applicable
perturb_observe,temperature_variation,1,energy_yield_ratio,0.9858599832235182,not_applicable
perturb_observe,temperature_variation,2,tracking_efficiency_pct,98.7974787098739,not_applicable
perturb_observe,temperature_variation,2,convergence_time_s,0.15075376884422112,not_applicable
perturb_observe,temperature_variation,2,settling_time_s,0.15075376884422112,not_applicable
perturb_observe,temperature_variation,2,oscillation_peak_to_peak_w,6.536361460475398,not_applicable
perturb_observe,temperature_variation,2,oscillation_std_w,2.3175088681390985,not_applicable
perturb_observe,temperature_variation,2,energy_yield_j,125.96276247301407,not_applicable
perturb_observe,temperature_variation,2,energy_yield_ratio,0.987974787098739,not_applicable
perturb_observe,temperature_variation,3,tracking_efficiency_pct,98.72211179170567,not_applicable
perturb_observe,temperature_variation,3,convergence_time_s,0.15075376884422112,not_applicable
perturb_observe,temperature_variation,3,settling_time_s,0.15075376884422112,not_applicable
perturb_observe,temperature_variation,3,oscillation_peak_to_peak_w,6.7303711461860445,not_applicable
perturb_observe,temperature_variation,3,oscillation_std_w,2.353561445424488,not_applicable
perturb_observe,temperature_variation,3,energy_yield_j,136.81938529148644,not_applicable
perturb_observe,temperature_variation,3,energy_yield_ratio,0.9872211179170567,not_applicable
perturb_observe,temperature_variation,4,tracking_efficiency_pct,98.69913037750155,not_applicable
perturb_observe,temperature_variation,4,convergence_time_s,0.15075376884422112,not_applicable
perturb_observe,temperature_variation,4,settling_time_s,0.15075376884422112,not_applicable
perturb_observe,temperature_variation,4,oscillation_peak_to_peak_w,6.723082401786179,not_applicable
perturb_observe,temperature_variation,4,oscillation_std_w,2.3651133048939794,not_applicable
perturb_observe,temperature_variation,4,energy_yield_j,125.23602360666585,not_applicable
perturb_observe,temperature_variation,4,energy_yield_ratio,0.9869913037750155,not_applicable
perturb_observe,temperature_variation,5,tracking_efficiency_pct,98.92983188732568,not_applicable
perturb_observe,temperature_variation,5,convergence_time_s,0.1407035175879397,not_applicable
perturb_observe,temperature_variation,5,settling_time_s,0.1407035175879397,not_applicable
perturb_observe,temperature_variation,5,oscillation_peak_to_peak_w,6.2938501836548255,not_applicable
perturb_observe,temperature_variation,5,oscillation_std_w,2.2298168666012557,not_applicable
perturb_observe,temperature_variation,5,energy_yield_j,139.87621007506706,not_applicable
perturb_observe,temperature_variation,5,energy_yield_ratio,0.9892983188732567,not_applicable
perturb_observe,temperature_variation,6,tracking_efficiency_pct,98.90617760171956,not_applicable
perturb_observe,temperature_variation,6,convergence_time_s,0.1407035175879397,not_applicable
perturb_observe,temperature_variation,6,settling_time_s,0.1407035175879397,not_applicable
perturb_observe,temperature_variation,6,oscillation_peak_to_peak_w,6.383714828195636,not_applicable
perturb_observe,temperature_variation,6,oscillation_std_w,2.250095069015165,not_applicable
perturb_observe,temperature_variation,6,energy_yield_j,137.35461176770463,not_applicable
perturb_observe,temperature_variation,6,energy_yield_ratio,0.9890617760171956,not_applicable
perturb_observe,temperature_variation,7,tracking_efficiency_pct,98.78001945693839,not_applicable
perturb_observe,temperature_variation,7,convergence_time_s,0.15075376884422112,not_applicable
perturb_observe,temperature_variation,7,settling_time_s,0.15075376884422112,not_applicable
perturb_observe,temperature_variation,7,oscillation_peak_to_peak_w,6.589390290684875,not_applicable
perturb_observe,temperature_variation,7,oscillation_std_w,2.3265896270366593,not_applicable
perturb_observe,temperature_variation,7,energy_yield_j,133.7630320253129,not_applicable
perturb_observe,temperature_variation,7,energy_yield_ratio,0.987800194569384,not_applicable
perturb_observe,temperature_variation,8,tracking_efficiency_pct,98.99022275157286,not_applicable
perturb_observe,temperature_variation,8,convergence_time_s,0.1306532663316583,not_applicable
perturb_observe,temperature_variation,8,settling_time_s,0.1306532663316583,not_applicable
perturb_observe,temperature_variation,8,oscillation_peak_to_peak_w,6.178185748188767,not_applicable
perturb_observe,temperature_variation,8,oscillation_std_w,2.189895884126453,not_applicable
perturb_observe,temperature_variation,8,energy_yield_j,144.2720958638023,not_applicable
perturb_observe,temperature_variation,8,energy_yield_ratio,0.9899022275157285,not_applicable
perturb_observe,temperature_variation,9,tracking_efficiency_pct,98.77995086361283,not_applicable
perturb_observe,temperature_variation,9,convergence_time_s,0.1407035175879397,not_applicable
perturb_observe,temperature_variation,9,settling_time_s,0.1407035175879397,not_applicable
perturb_observe,temperature_variation,9,oscillation_peak_to_peak_w,6.580254490907535,not_applicable
perturb_observe,temperature_variation,9,oscillation_std_w,2.3098089182536485,not_applicable
perturb_observe,temperature_variation,9,energy_yield_j,131.08350703176274,not_applicable
perturb_observe,temperature_variation,9,energy_yield_ratio,0.9877995086361282,not_applicable
perturb_observe,partial_shading_pattern_a,0,tracking_efficiency_pct,93.63395162948841,not_applicable
perturb_observe,partial_shading_pattern_a,0,convergence_time_s,0.15075376884422112,not_applicable
perturb_observe,partial_shading_pattern_a,0,settling_time_s,0.15075376884422112,not_applicable
perturb_observe,partial_shading_pattern_a,0,oscillation_peak_to_peak_w,57.48071955754357,not_applicable
perturb_observe,partial_shading_pattern_a,0,oscillation_std_w,18.098544145584725,not_applicable
perturb_observe,partial_shading_pattern_a,0,energy_yield_j,86.190360234857,not_applicable
perturb_observe,partial_shading_pattern_a,0,energy_yield_ratio,0.9363395162948841,not_applicable
perturb_observe,partial_shading_pattern_a,1,tracking_efficiency_pct,93.3385567484907,not_applicable
perturb_observe,partial_shading_pattern_a,1,convergence_time_s,0.15075376884422112,not_applicable
perturb_observe,partial_shading_pattern_a,1,settling_time_s,0.15075376884422112,not_applicable
perturb_observe,partial_shading_pattern_a,1,oscillation_peak_to_peak_w,59.12281997224818,not_applicable
perturb_observe,partial_shading_pattern_a,1,oscillation_std_w,18.73156815218762,not_applicable
perturb_observe,partial_shading_pattern_a,1,energy_yield_j,86.40750616123677,not_applicable
perturb_observe,partial_shading_pattern_a,1,energy_yield_ratio,0.933385567484907,not_applicable
perturb_observe,partial_shading_pattern_a,2,tracking_efficiency_pct,93.68101655991421,not_applicable
perturb_observe,partial_shading_pattern_a,2,convergence_time_s,0.15075376884422112,not_applicable
perturb_observe,partial_shading_pattern_a,2,settling_time_s,0.15075376884422112,not_applicable
perturb_observe,partial_shading_pattern_a,2,oscillation_peak_to_peak_w,57.84345711327697,not_applicable
perturb_observe,partial_shading_pattern_a,2,oscillation_std_w,18.415715231179437,not_applicable
perturb_observe,partial_shading_pattern_a,2,energy_yield_j,85.60023206634581,not_applicable
perturb_observe,partial_shading_pattern_a,2,energy_yield_ratio,0.9368101655991421,not_applicable
perturb_observe,partial_shading_pattern_a,3,tracking_efficiency_pct,94.05362153451613,not_applicable
perturb_observe,partial_shading_pattern_a,3,convergence_time_s,0.15075376884422112,not_applicable
perturb_observe,partial_shading_pattern_a,3,settling_time_s,0.15075376884422112,not_applicable
perturb_observe,partial_shading_pattern_a,3,oscillation_peak_to_peak_w,62.93510887435232,not_applicable
perturb_observe,partial_shading_pattern_a,3,oscillation_std_w,19.959197383525073,not_applicable
perturb_observe,partial_shading_pattern_a,3,energy_yield_j,91.98229167403855,not_applicable
perturb_observe,partial_shading_pattern_a,3,energy_yield_ratio,0.9405362153451613,not_applicable
perturb_observe,partial_shading_pattern_a,4,tracking_efficiency_pct,93.9902791580818,not_applicable
perturb_observe,partial_shading_pattern_a,4,convergence_time_s,0.15075376884422112,not_applicable
perturb_observe,partial_shading_pattern_a,4,settling_time_s,0.15075376884422112,not_applicable
perturb_observe,partial_shading_pattern_a,4,oscillation_peak_to_peak_w,57.69915450985024,not_applicable
perturb_observe,partial_shading_pattern_a,4,oscillation_std_w,18.21611151031446,not_applicable
perturb_observe,partial_shading_pattern_a,4,energy_yield_j,85.41502801316972,not_applicable
perturb_observe,partial_shading_pattern_a,4,energy_yield_ratio,0.939902791580818,not_applicable
perturb_observe,partial_shading_pattern_a,5,tracking_efficiency_pct,93.53075450643803,not_applicable
perturb_observe,partial_shading_pattern_a,5,convergence_time_s,0.1407035175879397,not_applicable
perturb_observe,partial_shading_pattern_a,5,settling_time_s,0.1407035175879397,not_applicable
perturb_observe,partial_shading_pattern_a,5,oscillation_peak_to_peak_w,63.981989835993154,not_applicable
perturb_observe,partial_shading_pattern_a,5,oscillation_std_w,20.46601633494415,not_applicable
perturb_observe,partial_shading_pattern_a,5,energy_yield_j,93.25644320951619,not_applicable
perturb_observe,partial_shading_pattern_a,5,energy_yield_ratio,0.9353075450643803,not_applicable
perturb_observe,partial_shading_pattern_a,6,tracking_efficiency_pct,94.07431643279905,not_applicable
perturb_observe,partial_shading_pattern_a,6,convergence_time_s,0.1407035175879397,not_applicable
perturb_observe,partial_shading_pattern_a,6,settling_time_s,0.1407035175879397,not_applicable
perturb_observe,partial_shading_pattern_a,6,oscillation_peak_to_peak_w,62.51493453084136,not_applicable
perturb_observe,partial_shading_pattern_a,6,oscillation_std_w,20.00452475442406,not_applicable
perturb_observe,partial_shading_pattern_a,6,energy_yield_j,92.01518866464215,not_applicable
perturb_observe,partial_shading_pattern_a,6,energy_yield_ratio,0.9407431643279905,not_applicable
perturb_observe,partial_shading_pattern_a,7,tracking_efficiency_pct,94.07588955224304,not_applicable
perturb_observe,partial_shading_pattern_a,7,convergence_time_s,0.15075376884422112,not_applicable
perturb_observe,partial_shading_pattern_a,7,settling_time_s,0.15075376884422112,not_applicable
