scenario,metric,algorithms_used,f_stat,p_value,eta_squared,note,test,algorithm_a,algorithm_b,n_pairs,t_stat,cohens_d,p_holm,n_complete_runs,stat
multi_level_irradiance,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,4.322986923866752e-17,,,friedman,,,,,,,50.0,75.36000000000001
step_change_irradiance,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,5.073072150313226e-17,,,friedman,,,,,,,50.0,75.03999999999996
step_change_irradiance,convergence_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,8.256888345387977e-18,,,friedman,,,,,,,50.0,78.67096774193551
step_change_irradiance,settling_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,8.256888345387977e-18,,,friedman,,,,,,,50.0,78.67096774193551
step_change_irradiance,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,0.021067999523041135,,,friedman,,,,,,,50.0,7.720000000000027
step_change_irradiance,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.9287498479639183e-22,,,friedman,,,,,,,50.0,100.0
step_change_irradiance,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,5.073072150313226e-17,,,friedman,,,,,,,50.0,75.03999999999996
step_change_irradiance,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,5.073072150313226e-17,,,friedman,,,,,,,50.0,75.03999999999996
rapid_double_step,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,7.938321539329934e-20,,,friedman,,,,,,,50.0,87.96000000000004
rapid_double_step,convergence_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,8.256888345387977e-18,,,friedman,,,,,,,50.0,78.67096774193551
rapid_double_step,settling_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,8.256888345387977e-18,,,friedman,,,,,,,50.0,78.67096774193551
rapid_double_step,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,0.021067999523041135,,,friedman,,,,,,,50.0,7.720000000000027
rapid_double_step,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.9287498479639183e-22,,,friedman,,,,,,,50.0,100.0
rapid_double_step,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,7.938321539329934e-20,,,friedman,,,,,,,50.0,87.96000000000004
rapid_double_step,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,7.938321539329934e-20,,,friedman,,,,,,,50.0,87.96000000000004
temperature_step,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,2.9052855278570336e-18,,,friedman,,,,,,,50.0,80.75999999999999
temperature_step,convergence_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,8.256888345387977e-18,,,friedman,,,,,,,50.0,78.67096774193551
temperature_step,settling_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,8.256888345387977e-18,,,friedman,,,,,,,50.0,78.67096774193551
temperature_step,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.9287498479639183e-22,,,friedman,,,,,,,50.0,100.0
temperature_step,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,0.0003422394225150334,,,friedman,,,,,,,50.0,15.960000000000036
temperature_step,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,2.9052855278570336e-18,,,friedman,,,,,,,50.0,80.75999999999999
temperature_step,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,2.9052855278570336e-18,,,friedman,,,,,,,50.0,80.75999999999999
rapid_fluctuation_cloud_passage,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,5.749522264293568e-19,,,friedman,,,,,,,50.0,84.0
rapid_fluctuation_cloud_passage,convergence_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,8.256888345387977e-18,,,friedman,,,,,,,50.0,78.67096774193551
rapid_fluctuation_cloud_passage,settling_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,2.9159771158840404e-15,,,friedman,,,,,,,50.0,66.93714285714292
rapid_fluctuation_cloud_passage,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,6.499105280074464e-16,,,friedman,,,,,,,50.0,69.93939393939395
rapid_fluctuation_cloud_passage,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,2.1844443363623486e-16,,,friedman,,,,,,,50.0,72.12
rapid_fluctuation_cloud_passage,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,5.749522264293568e-19,,,friedman,,,,,,,50.0,84.0
rapid_fluctuation_cloud_passage,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,5.749522264293568e-19,,,friedman,,,,,,,50.0,84.0
sensor_noise_robustness,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,3.5369537601218177e-09,,,friedman,,,,,,,50.0,38.91999999999996
sensor_noise_robustness,convergence_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,2.617928057961461e-13,,,friedman,,,,,,,50.0,57.94244604316544
sensor_noise_robustness,settling_time_s,,,,,insufficient data (need >=3 algorithms and >=2 runs complete across all of them),friedman,,,,,,,0.0,
sensor_noise_robustness,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,friedman,,,,,,,50.0,
sensor_noise_robustness,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,friedman,,,,,,,50.0,
sensor_noise_robustness,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,3.5369537601218177e-09,,,friedman,,,,,,,50.0,38.91999999999996
sensor_noise_robustness,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,3.5369537601218177e-09,,,friedman,,,,,,,50.0,38.91999999999996
partial_shading_simple,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.315592261061294e-21,,,friedman,,,,,,,50.0,96.15999999999997
partial_shading_simple,convergence_time_s,,,,,insufficient data (need >=3 algorithms and >=2 runs complete across all of them),friedman,,,,,,,0.0,
partial_shading_simple,settling_time_s,,,,,insufficient data (need >=3 algorithms and >=2 runs complete across all of them),friedman,,,,,,,0.0,
partial_shading_simple,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,friedman,,,,,,,50.0,
partial_shading_simple,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,friedman,,,,,,,50.0,
partial_shading_simple,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.315592261061294e-21,,,friedman,,,,,,,50.0,96.15999999999997
partial_shading_simple,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.315592261061294e-21,,,friedman,,,,,,,50.0,96.15999999999997
partial_shading_complex_pattern_a,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.315592261061294e-21,,,friedman,,,,,,,50.0,96.15999999999997
partial_shading_complex_pattern_a,convergence_time_s,,,,,insufficient data (need >=3 algorithms and >=2 runs complete across all of them),friedman,,,,,,,0.0,
partial_shading_complex_pattern_a,settling_time_s,,,,,insufficient data (need >=3 algorithms and >=2 runs complete across all of them),friedman,,,,,,,0.0,
partial_shading_complex_pattern_a,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,friedman,,,,,,,50.0,
partial_shading_complex_pattern_a,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,friedman,,,,,,,50.0,
partial_shading_complex_pattern_a,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.315592261061294e-21,,,friedman,,,,,,,50.0,96.15999999999997
partial_shading_complex_pattern_a,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.315592261061294e-21,,,friedman,,,,,,,50.0,96.15999999999997
partial_shading_complex_pattern_b,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.2019516142064017e-17,,,friedman,,,,,,,50.0,77.91999999999996
partial_shading_complex_pattern_b,convergence_time_s,,,,,insufficient data (need >=3 algorithms and >=2 runs complete across all of them),friedman,,,,,,,0.0,
partial_shading_complex_pattern_b,settling_time_s,,,,,insufficient data (need >=3 algorithms and >=2 runs complete across all of them),friedman,,,,,,,0.0,
partial_shading_complex_pattern_b,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,friedman,,,,,,,50.0,
partial_shading_complex_pattern_b,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,,,,friedman,,,,,,,50.0,
partial_shading_complex_pattern_b,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.2019516142064017e-17,,,friedman,,,,,,,50.0,77.91999999999996
partial_shading_complex_pattern_b,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.2019516142064017e-17,,,friedman,,,,,,,50.0,77.91999999999996
partial_shading_complex_pattern_c,tracking_efficiency_pct,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.9287498479639183e-22,,,friedman,,,,,,,50.0,100.0
partial_shading_complex_pattern_c,convergence_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.1513707702615865e-14,,,friedman,,,,,,,41.0,64.19047619047626
partial_shading_complex_pattern_c,settling_time_s,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.2971782156101309e-14,,,friedman,,,,,,,40.0,63.95199999999997
partial_shading_complex_pattern_c,oscillation_p2p_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,0.0005628980327764602,,,friedman,,,,,,,50.0,14.964824120603001
partial_shading_complex_pattern_c,oscillation_std_w,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.522997974471264e-08,,,friedman,,,,,,,50.0,36.0
partial_shading_complex_pattern_c,energy_yield_j,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.9287498479639183e-22,,,friedman,,,,,,,50.0,100.0
partial_shading_complex_pattern_c,energy_yield_ratio,"fuzzy_logic,fuzzy_5x5,fuzzy_3x3",,1.9287498479639183e-22,,,friedman,,,,,,,50.0,100.0
