algorithm,scenario,metric,ql_condition,n,n_valid,mean,std,ci95_low,ci95_high,median,iqr
fuzzy_3x3,partial_shading_simple,oscillation_std_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_3x3,partial_shading_simple,settling_time_s,not_applicable,50,0,,,,,,
fuzzy_3x3,partial_shading_simple,settling_rate,not_applicable,50,0,0.0,,0.0,0.07134759913335872,,
fuzzy_3x3,partial_shading_simple,tracking_efficiency_pct,not_applicable,50,50,86.51502430300162,10.562323538926321,83.51324517045374,89.5168034355495,91.24992272152892,4.373313503466321
fuzzy_3x3,rapid_double_step,convergence_time_s,not_applicable,50,50,0.05886000000000001,0.060530650019942255,0.041657379625819405,0.07606262037418061,0.035,0.081
fuzzy_3x3,rapid_double_step,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_3x3,rapid_double_step,energy_yield_j,not_applicable,50,50,507.6963769958418,7.466073510704194,505.5745423839872,509.81821160769636,511.8366454583048,5.735035216131109
fuzzy_3x3,rapid_double_step,energy_yield_ratio,not_applicable,50,50,0.9292138856399401,0.01366481915511424,0.9253303870102407,0.9330973842696395,0.9367916331282373,0.01049657748002153
fuzzy_3x3,rapid_double_step,oscillation_p2p_w,not_applicable,50,50,238.71828319074928,0.0007357423506897282,238.71807409508702,238.71849228641153,238.71849418492394,0.0013940099983358323
fuzzy_3x3,rapid_double_step,oscillation_std_w,not_applicable,50,50,112.01494696234377,0.551566023094489,111.85819363318797,112.17170029149958,111.7943254702646,0.7405433601135485
fuzzy_3x3,rapid_double_step,settling_time_s,not_applicable,50,50,0.05886000000000001,0.060530650019942255,0.041657379625819405,0.07606262037418061,0.035,0.081
fuzzy_3x3,rapid_double_step,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_3x3,rapid_double_step,tracking_efficiency_pct,not_applicable,50,50,92.92138856399403,1.3664819155114245,92.53303870102408,93.30973842696397,93.67916331282373,1.0496577480021472
fuzzy_3x3,rapid_fluctuation_cloud_passage,convergence_time_s,not_applicable,50,50,0.07378,0.07566394283209117,0.05227654540096066,0.09528345459903934,0.049,0.108
fuzzy_3x3,rapid_fluctuation_cloud_passage,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_3x3,rapid_fluctuation_cloud_passage,energy_yield_j,not_applicable,50,50,813.3865353069073,8.385725274493078,811.0033385559761,815.7697320578384,817.8983696901942,6.608848996489769
fuzzy_3x3,rapid_fluctuation_cloud_passage,energy_yield_ratio,not_applicable,50,50,0.929950089164325,0.009587453969569238,0.9272253648975429,0.932674813431107,0.9351084986103938,0.00755593982292857
fuzzy_3x3,rapid_fluctuation_cloud_passage,oscillation_p2p_w,not_applicable,50,50,145.3723966547244,7.580154433174321,143.21814060347435,147.52665270597447,146.4785109884962,10.319583262187848
fuzzy_3x3,rapid_fluctuation_cloud_passage,oscillation_std_w,not_applicable,50,50,32.33358003254916,1.458595382384343,31.91905181197951,32.7481082531188,32.56320562543263,2.2502576266396837
fuzzy_3x3,rapid_fluctuation_cloud_passage,settling_time_s,not_applicable,50,50,0.10132,0.09571672491561456,0.07411760779636904,0.12852239220363096,0.0805,0.13125
fuzzy_3x3,rapid_fluctuation_cloud_passage,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_3x3,rapid_fluctuation_cloud_passage,tracking_efficiency_pct,not_applicable,50,50,92.99500891643252,0.958745396956922,92.72253648975432,93.26748134311073,93.51084986103936,0.7555939822928366
fuzzy_3x3,sensor_noise_robustness,convergence_time_s,not_applicable,50,50,0.03754,0.03657489380904417,0.02714553020303489,0.047934469796965105,0.0295,0.0475
fuzzy_3x3,sensor_noise_robustness,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_3x3,sensor_noise_robustness,energy_yield_j,not_applicable,50,50,487.27666504287686,5.010949040523365,485.8525690843816,488.7007610013721,489.44618197299985,2.4353133857814555
fuzzy_3x3,sensor_noise_robustness,energy_yield_ratio,not_applicable,50,50,0.9752164772827372,0.010028717608942994,0.9723663472773653,0.9780666072881091,0.9795584636937091,0.004873941051440123
fuzzy_3x3,sensor_noise_robustness,oscillation_p2p_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_3x3,sensor_noise_robustness,oscillation_std_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_3x3,sensor_noise_robustness,settling_time_s,not_applicable,50,0,,,,,,
fuzzy_3x3,sensor_noise_robustness,settling_rate,not_applicable,50,0,0.0,,0.0,0.07134759913335872,,
fuzzy_3x3,sensor_noise_robustness,tracking_efficiency_pct,not_applicable,50,50,97.52164772827373,1.0028717608942994,97.23663472773654,97.80666072881093,97.95584636937092,0.4873941051440056
fuzzy_3x3,steady_state,convergence_time_s,not_applicable,50,50,0.05886000000000001,0.060530650019942255,0.041657379625819405,0.07606262037418061,0.035,0.081
fuzzy_3x3,steady_state,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_3x3,steady_state,energy_yield_j,not_applicable,50,50,494.6964262647847,7.465467568684398,492.5747638597465,496.8180886698229,498.83693832718893,5.734393139963686
fuzzy_3x3,steady_state,energy_yield_ratio,not_applicable,50,50,0.9900660974681641,0.014941095081908504,0.9858198852338014,0.9943123097025268,0.9983527565210641,0.01147659036128379
fuzzy_3x3,steady_state,oscillation_p2p_w,not_applicable,50,50,4.486692267332634,0.9452595893956858,4.218052464752114,4.755332069913154,4.766468373383617,0.2545981299422948
fuzzy_3x3,steady_state,oscillation_std_w,not_applicable,50,50,0.2689625568880798,0.06821693570340469,0.24957551829508703,0.28834959548107253,0.3014079901535244,0.07017863394531015
fuzzy_3x3,steady_state,settling_time_s,not_applicable,50,50,0.05886000000000001,0.060530650019942255,0.041657379625819405,0.07606262037418061,0.035,0.081
fuzzy_3x3,steady_state,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_3x3,steady_state,tracking_efficiency_pct,not_applicable,50,50,99.0066097468164,1.494109508190855,98.58198852338012,99.43123097025267,99.83527565210642,1.1476590361284025
fuzzy_3x3,step_change_irradiance,convergence_time_s,not_applicable,50,50,0.05886000000000001,0.060530650019942255,0.041657379625819405,0.07606262037418061,0.035,0.081
fuzzy_3x3,step_change_irradiance,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_3x3,step_change_irradiance,energy_yield_j,not_applicable,50,50,1039.023566096023,7.4664266759868125,1036.9016311157056,1041.1455010763402,1043.1636835739903,5.735410079096027
